,reaction,Unnamed: 0,dG,dG_std,ddG0,dG_prime,lower_bound,upper_bound,sign,direction
1313,R02497,1313,47.72045,73.78508042,-44.81747386,2.902976132,-218.4522651,224.2582174,-48989.715560000004,0
1314,R09477,1314,62.80681902,6.333103499,-42.3770426,20.42977642,1.430465923,39.42908692,56.40196521,0
1315,R09472,1315,-525.4493691,50.07637879,84.74518278,-440.7041863,-590.9333227000001,-290.4750499,171651.3864,2
1316,R09471,1316,105.10579129999999,11.884631599999999,-203.35734490000002,-98.25155364,-133.9054484,-62.59765884,8382.167578,2
1317,R02143,1317,-4.861392407,8.92674353,-0.068031281,-4.929423688,-31.70965428,21.8508069,-692.8815326,0
1318,R02142,1318,-19.9913418,9.099210048,36.38948858,16.39814678,-10.89948336,43.69577692,-476.2613937,0
1319,R02141,1319,0.17163247899999998,108.45843959999999,-42.1171814,-41.94554893,-367.32086769999995,283.42976989999994,-104109.66900000001,0
1320,R02147,1320,8.250003417,6.522649049,0.520768114,8.770771531,-10.79717562,28.33871868,-305.9781223,0
1321,R02144,1321,-24.76062393,249.3184294,-39.65301231,-64.41363625,-812.3689245,683.541652,-555287.9966,0
1322,R09619,1322,-88.82929154,264.77495550000003,-42.85219119,-131.6814827,-926.0063492,662.6433837999999,-613611.9807,0
1323,R05498,1323,14.47199277,90.30112121,39.93462091,54.40661369,-216.4967499,325.3099773,-70428.55281000001,0
1324,R09611,1324,242.54980719999998,441.53514620000004,-79.68529735,162.86450980000004,-1161.7409289999998,1487.469948,-1728054.719,0
1325,R09616,1325,-1.225563872,194.4332101,-42.85219119,-44.07775506,-627.3773854,539.2218752,-338295.6102,0
1326,R09617,1326,93.05042897,180.0954419,-42.85219119,50.19823778,-490.08808789999995,590.4845634999999,-289389.4507,0
1327,R09614,1327,-142.5270292,284.477203,-42.85219119,-185.3792204,-1038.810829,668.0523886,-693980.0559,0
1328,R09615,1328,16.70269332,194.5063377,-42.85219119,-26.14949787,-609.6685110000001,557.3695152,-339810.6424,0
1329,R05499,1329,10.68865168,90.31818266,39.93462091,50.6232726,-220.3312754,321.5778206,-70853.65134,0
1330,R03968,1330,17.805598800000002,6.8143755079999995,0.027811489,17.83341028,-2.609716244,38.276536799999995,-99.89089986,0
1331,R03962,1331,32.36527797,276.22160410000004,-85.91571541,-53.55043744,-882.2152497000002,775.1143749,-683817.7218,0
1332,R03960,1332,75.38472385,6.395211699,-43.63142462,31.75329923,12.56766413,50.93893433,640.1834179,0
1333,R04641,1333,-25.21862864,154.09690669999998,40.52171677,15.30308813,-446.987632,477.59380819999996,-213478.5254,0
1334,R10170,1334,-25.52784003,7.485890798,-0.0036804140000000003,-25.53152045,-47.98919284,-3.073848056,147.5114871,0
1335,R10173,1335,290.80411150000003,234.23862459999998,4.784042962,295.58815439999995,-407.1277194,998.3040282,-406437.2423,0
1336,R10175,1336,-50.40622978,890.089626,-2.894099699,-53.30032948,-2723.569207,2616.9685489999997,-7127494.956,0
1337,R10174,1337,13.81573954,6.672418779,-42.85111152,-29.03537198,-49.05262832,-9.018115643,442.36227479999997,0
1338,R10177,1338,33.09348849,381.5114648,-85.70438238,-52.6108939,-1197.1452880000002,1091.923501,-1307191.074,0
1339,R10176,1339,-12.59357942,127.3190225,-42.85686702,-55.45044644,-437.40751389999997,326.5066211,-142816.4494,0
1340,R04399,1340,-7.49558623,7.6012044020000005,0.003491906,-7.492094324,-30.29570753,15.31151888,-463.87329789999995,0
1341,R04461,1341,-202.5564097,104.46650629999999,0.000122051,-202.5562876,-515.9558065,110.84323130000001,-57190.2088,0
1342,R04464,1342,-45.7405391,12.44949476,-4.881620666,-50.62215977,-87.97064405,-13.27367549,1167.693782,0
1343,R04397,1343,55.28925955,53.00648372,41.1650717,96.45433125,-62.56511991,255.4737824,-15983.747830000002,0
1344,R10794,1344,-443.83797400000003,10.36241243,44.81747386,-399.02050019999996,-430.1077375,-367.9332629,158250.9433,2
1345,R10797,1345,-44.693311200000004,11.22601161,41.39446822,-3.2988429810000004,-36.97687781,30.37919185,-1123.327665,0
1346,R10791,1346,-482.1024903,74.15421982,44.81747386,-437.2850165,-659.747676,-214.82235699999998,141728.5508,2
1347,R10793,1347,-464.25248669999996,10.05134496,44.81725835,-419.4352283,-449.5892632,-389.2811934,175016.6449,2
1348,R10792,1348,17.85000368,73.99678851,-0.000215514,17.84978816,-204.14057739999998,239.8401537,-48961.10745,0
1349,R10799,1349,185.0616195,286.1635448,-4.882810874,180.1788086,-678.3118258,1038.669443,-704541.7663,0
1350,R08887,1350,15.23327717,6.3297173429999996,-40.68829747,-25.4550203,-44.44417233,-6.465868271000001,287.37016370000003,0
1351,R02709,1351,-11.33643755,127.2888531,-2.8784076769999998,-14.21484523,-396.0814045,367.65171410000005,-145620.0073,0
1352,R02708,1352,-384.7956555,96.29567758,44.81653879,-339.97911669999996,-628.8661494,-51.09208396,32130.082110000003,2
1353,R00396,1353,81.84893267,6.31527295,-43.62162082,38.22731186,19.28149301,57.17313071,1102.38332,0
1354,R02703,1354,60.69933615,6.610891327,-42.25300155,18.446334600000004,-1.386339381,38.27900858,-53.06769706,0
1355,R02702,1355,-306.3519658,51.05799385,-0.026070872999999998,-306.3780367,-459.55201830000004,-153.2040552,70405.23275,2
1356,R00398,1356,77.32264075,8.899618646,-42.28455919,35.03808157,8.339225632,61.73693751,514.8382517,0
1357,R02707,1357,13.25152823,6.348176187000001,2.9885029139999997,16.24003114,-2.804497421,35.2845597,-98.95545668,0
1358,R08430,1358,193.9002259,245.805429,-0.051158203,193.84906769999998,-543.5672193,931.2653547,-506205.3193,0
1359,R08434,1359,-2.7129634410000003,229.65908109999998,4.04e-08,-2.712963401,-691.6902067000001,686.2642799,-474682.2816,0
1360,R08439,1360,219.54613540000003,233.21158760000003,-81.12051846,138.425617,-561.2091458,838.0603798,-470327.1499,0
1361,R07281,1361,-34.62803278,6.875092155,-41.11699637,-75.74502915,-96.37030562,-55.11975269,5311.907412,2
1362,R09983,1362,73.22099808,52.75450368,40.49694362,113.71794170000001,-44.54556934,271.9814527,-12115.568659999999,0
1363,R07868,1363,-216.2629417,90.26282132,-0.0013293620000000002,-216.2642711,-487.0527351,54.52419286,-26556.15726,0
1364,R07867,1364,-63.30209691,201.3461073,-0.001531265,-63.30362817,-667.3419501,540.7346937000001,-360854.945,0
1365,R07866,1365,-133.04051529999998,90.38457933,-0.0018672489999999999,-133.0423826,-404.19612060000003,138.1113554,-55824.07406,0
1366,R07865,1366,-161.9209122,127.4902855,0.000129394,-161.9207828,-544.3916393,220.55007369999998,-120065.6162,0
1367,R07863,1367,-165.4820315,127.4897787,0.00012900299999999998,-165.4819025,-547.9512386,216.9874336,-118898.53300000001,0
1368,R03158,1368,-21.08508313,6.32561625,41.19579754,20.11071441,1.13386566,39.08756316,44.3200456,0
1369,R03157,1369,-0.351818805,6.319863647999999,-1.3831363030000001,-1.734955108,-20.69454605,17.22463584,-356.45601949999997,0
1370,R01135,1370,98.55698684,7.024045056,-86.99991231,11.55707453,-9.515060638,32.629209700000004,-310.4689088,0
1371,R01134,1371,79.29566226,105.89590559999999,-84.84784243,-5.552180177,-323.23989700000004,312.1355366,-100894.6587,0
1372,R01132,1372,-21.99184611,6.587978874,36.42803834,14.43619223,-5.327744392,34.20012885,-182.20954469999998,0
1373,R01130,1373,40.60337915,8.031969464,-42.37707816,-1.7736990030000002,-25.8696074,22.32220939,-577.4667931,0
1374,R05516,1374,-13.05498451,6.819936072000001,-9.71e-05,-13.05508158,-33.5148898,7.404726636,-248.1685972,0
1375,R01421,1375,-203.25740269999997,95.89992982,-41.71859892,-244.9760016,-532.6757911000001,42.72378786,-22757.9275,0
1376,R01423,1376,-159.9455484,95.90039961,-83.6957814,-243.6413298,-531.3425286,44.05986903,-23410.88222,0
1377,R01425,1377,-63.17203288,81.96527165,-2.300083322,-65.4721162,-311.3679312,180.4236988,-56178.15381,0
1378,R09860,1378,-466.7404371,13.10427291,42.37685023,-424.3635869,-463.6764056,-385.0507682,178538.9562,2
1379,R09863,1379,-489.4436285,9.026109855,44.81747386,-444.6261546,-471.7044842,-417.547825,196959.1814,2
1380,R09862,1380,-484.0101813999999,156.1364925,44.81747386,-439.19270750000004,-907.602185,29.21677,-26517.20429,0
1381,R09865,1381,-1474.785482,157.2029206,93.28412345,-1381.501358,-1853.1101199999998,-909.8925962000001,1686131.178,2
1382,R09866,1382,-448.158542,10.33441339,44.81747386,-403.34106810000003,-434.3443083000001,-372.3378279,161722.8163,2
1383,R09868,1383,-420.4873529,74.09809001,44.81747386,-375.669879,-597.964149,-153.375609,91713.1155,2
1384,R05519,1384,-97.15665275,90.84502139,2.5599999999999997e-13,-97.15665275,-369.69171689999996,175.3784114,-64835.94602999999,0
1385,R05256,1385,-337.7006978,132.04953020000002,-40.66582119,-378.36651889999996,-774.5151095,17.7820717,-13772.483209999999,0
1386,R05257,1386,-344.3088385,132.149471,-40.86798254,-385.17682110000004,-781.6252341000001,11.2715919,-8810.160658,0
1387,R05706,1387,66.32862722,8.936054576,-44.81791413,21.51071309,-5.297450638,48.31887682,-255.9668648,0
1388,R05702,1388,29.23823127,73.89101372,-44.81552541,-15.57729414,-237.25033530000002,206.095747,-48896.28508,0
1389,R05251,1389,67.62503685,127.2960553,-203.34644690000002,-135.7214101,-517.609576,246.16675580000003,-127418.2701,0
1390,R10092,1390,-39.55059578,8.977094029,41.32426389,1.773668108,-25.15761398,28.7049502,-722.1480562999999,0
1391,R05258,1391,350.1031296,133.3484396,-47.08252484,303.0206048,-97.024714,703.0659236,-68214.77016,0
1392,R10095,1392,-14.00019069,6.580574604,4.071875628,-9.928315061000001,-29.67003887,9.813408751,-291.1642191,0
1393,R08956,1393,12.76456017,6.864558138,-1.178363801,11.58619637,-9.007478043999999,32.17987078,-289.8594795,0
1394,R08954,1394,-50.34582695,73.87604762,44.81747386,-5.528353084,-227.15649590000004,216.0997898,-49088.47102,0
1395,R08952,1395,19.77766096,8.19702948,-42.40270511,-22.62504415,-47.21613259,1.96604429,-92.82900787,0
1396,R08953,1396,-32.14077189,73.88179956,-4.93e-05,-32.14082123,-253.7862199,189.50457749999998,-48093.650369999996,0
1397,R10325,1397,317.6707738,409.3505237,-339.0148062,-21.34403237,-1249.395603,1206.707539,-1507655.094,0
1398,R10327,1398,-177.82765859999998,91.81192211,8.09e-06,-177.82765049999998,-453.2634168000001,97.60811583,-44242.188089999996,0
1399,R10320,1399,-757.0684115,156.79773500000002,89.63494773,-667.4334637000001,-1137.826669,-197.04025869999998,224197.6612,2
1400,R08950,1400,14.13559294,232.31052140000003,-42.85219377,-28.71660083,-725.6481650000001,668.2149634,-484888.96200000006,0
1401,R10323,1401,-777.5109369,137.6272783,44.76149209,-732.7494448,-1145.63128,-319.8676099,366450.3393,2
1402,R02954,1402,-293.1396034,292.83759810000004,-45.25343663,-338.39304,-1216.905834,540.1197543,-657274.8802,0
1403,R02957,1403,74.91525707,6.42023928,-125.91880309999999,-51.00354603,-70.26426387,-31.74282819,2230.3864559999997,2
1404,R10328,1404,-157.3860496,261.2943462,-2.338593487,-159.72464309999998,-943.6076817,624.1583955,-588960.6566,0
1405,R02952,1405,-51.44488499,9.677671608999999,41.16960107,-10.27528392,-39.30829875,18.75773091,-737.3344903,0
1406,R09138,1406,-27.83688659,201.2512065,48.47526881,20.63838223,-583.1152373,624.3920017,-364092.4902,0
1407,R09135,1407,156.97850480000002,298.2487129,1.224252729,158.2027575,-736.5433812000001,1052.948896,-775542.5402,0
1408,R09134,1408,-686.4846597,284.73551150000003,-42.08014837,-728.5648081,-1582.771343,125.6417264,-198862.12399999998,0
1409,R09133,1409,318.17344429999997,284.6645594,-86.279125,231.8943193,-622.0993589,1085.8879980000002,-675530.2271,0
1410,R09131,1410,-508.47098339999997,254.71908169999998,44.81745304,-463.65353039999997,-1227.810776,300.5037147,-368961.69899999996,0
1411,R00863,1411,-0.946368309,100.6659679,41.19882711,40.2524588,-261.7454449,342.2503625,-89582.4734,0
1412,R02113,1412,-14.8975568,6.359295786000001,-2.8784328869999998,-17.77598969,-36.85387705,1.301897668,-47.97997659,0
1413,R00867,1413,43.566794,6.515242069,-39.26482424,4.301969767,-15.24375644,23.84769597,-363.5284691,0
1414,R00864,1414,83.60933055,143.63677280000002,1.800052171,85.40938272,-345.50093569999996,516.3197011,-178388.9398,0
1415,R09516,1415,-488.1087357,147.46875740000002,44.81747329,-443.2912624,-885.6975346,-0.8849902,783.8336383,0
1416,R09606,1416,-25.28424211,214.40876319999998,-42.85219119,-68.1364333,-711.3627228999999,575.0898563,-409097.4861,0
1417,R11050,1417,-92.10286434,157.6387269,-41.60377722,-133.70664159999998,-606.6228222999999,339.20953910000003,-205772.24800000002,0
1418,R11053,1418,-498.15906090000004,10.97486532,1.127570483,-497.0314904,-529.9560864,-464.1068944,245956.2734,2
1419,R08376,1419,-194.402654,378.0266935,0.0,-194.402654,-1328.482735,939.6774265,-1248345.237,0
1420,R07673,1420,1.937843821,6.523747596000001,0.0,1.937843821,-17.63339897,21.50908661,-379.2783056,0
1421,R07670,1421,114.20147109999999,127.3288566,-41.15878173,73.04268936,-308.94388039999995,455.0292592,-140578.505,0
1422,R08373,1422,19.38812578,172.3404926,-42.85219119,-23.46406541,-540.4855432,493.5574124,-266760.6461,0
1423,R08370,1423,-18.07928844,214.1575523,-42.85219119,-60.93147963,-703.4041365,581.5411773,-409058.4697,0
1424,R07675,1424,35.03110879,6.427987118,-42.37674467,-7.34563588,-26.62959723,11.93832547,-317.912799,0
1425,R03702,1425,-96.34351637,189.0122737,-40.51662637,-136.86014269999998,-703.8969638,430.1766784,-302800.0578,0
1426,R03703,1426,26.56966496,91.75143802,-0.007132596,26.56253236,-248.69178169999998,301.8168464,-75059.36928,0
1427,R03707,1427,70.94809401,6.32054573,-42.37685155,28.57124246,9.60960527,47.53287965,456.7722108,0
1428,R03709,1428,92.89980943,6.483891392,-42.37733156,50.52247787,31.07080369,69.97415205,2174.153142,1
1429,R01962,1429,-119.58249380000001,10.95549704,-39.98430598,-159.5667998,-192.4332909,-126.70030870000001,24381.357359999998,2
1430,R01963,1430,-59.86988681,138.3051241,-2.486775193,-62.35666201,-477.27203430000003,352.55871030000003,-168266.4129,0
1431,R07494,1431,39.15622596,74.16427773,-3.652821297,35.50340467,-186.9894285,257.99623790000004,-48242.56908,0
1432,R07492,1432,-43.19671353,74.26136232,81.09339936,37.89668583,-184.8874011,260.6807728,-48196.59061,0
1433,R07493,1433,-43.61614357,74.29541632,44.81747386,1.2013302959999999,-221.6849187,224.08757930000002,-49676.83678,0
1434,R09331,1434,-30.13885215,127.30539590000001,-6.208860125,-36.34771227,-418.2639,345.56847539999995,-144538.8182,0
1435,R08168,1435,-537.8561103999999,181.7752058,44.79425151,-493.06185889999995,-1038.3874759999999,52.2637585,-54270.032289999996,0
1436,R05361,1436,5.498846522000001,13.65314978,-42.39856888,-36.89972236,-77.8591717,4.05972698,-316.08698,0
1437,R09335,1437,-90.95322821,11.27651283,-0.00012263200000000001,-90.95335084,-124.7828893,-57.12381235,7128.074355,2
1438,R01724,1438,-20.53004536,7.7755339999999995,35.10527151,14.57522615,-8.75137585,37.90182815,-331.6931435,0
1439,R01723,1439,127.92078909999998,81.96734199,-84.62209368,43.2986954,-202.6033306,289.20072139999996,-58593.02935,0
1440,R01052,1440,5.732409861,6.331798557999999,1.879932929,7.61234279,-11.38305288,26.60773846,-302.87729410000003,0
1441,R01053,1441,125.86373940000001,90.24161367,-37.95946678,87.90427266,-182.8205684,358.6291137,-65564.77838999999,0
1442,R00614,1442,-31.77038979,10.28623254,-41.16159172,-72.93198151,-103.79067909999999,-42.07328389,4366.814708,2
1443,R01636,1443,-351.6704322,138.12294440000002,41.46020649,-310.2102258,-724.579059,104.15860740000001,-75471.14573999999,0
1444,R01631,1444,-352.24699269999996,90.84699065,-85.96341893,-438.21041169999995,-710.7513837,-165.6694398,117749.7835,2
1445,R01632,1445,-291.7957818,13.85786765,-42.35528352,-334.15106529999997,-375.7246683,-292.5774624,109928.57,2
1446,R01633,1446,-101.956505,14.81020884,-0.021431022999999997,-101.977936,-146.4085625,-57.54730948,8425.418858,2
1447,R00944,1447,27.86051726,7.361207482999999,-41.13131326,-13.270795999999999,-35.35441845,8.812826449,-311.572354,0
1448,R00946,1448,-75.8442677,51.18245986,-0.082376463,-75.92664416,-229.47402369999998,77.62073542,-17811.94248,0
1449,R00941,1449,21.35251121,9.539819683,-44.78719541,-23.4346842,-52.05414325,5.184774849,-269.88901269999997,0
1450,R00940,1450,131.5345502,9.472149943,-91.21263001,40.32192021,11.90547038,68.73837004,818.3626285,0
1451,R06728,1451,-228.34951769999998,229.6461097,-41.14833649,-269.4978542,-958.4361832999999,419.44047489999997,-402006.9279,0
1452,R07135,1452,63.73700497,6.329603156,-42.37704385,21.35996112,2.371151652,40.34877059,95.67305404,0
1453,R08346,1453,-65.84296566,64.13508123,0.003237678,-65.83972799,-258.24497169999995,126.5655157,-32684.90802,0
1454,R08616,1454,-1.2411046540000001,6.340425907999999,3.11e-05,-1.241073515,-20.26235124,17.78020421,-360.26874280000004,0
1455,R07647,1455,135.11484019999997,116.4562467,-42.85219119,92.26264896,-257.10609109999996,441.6313891,-113546.1202,0
1456,R01092,1456,31.74657816,6.314740569,-39.25116026,-7.504582092000001,-26.4488038,11.43963962,-302.56478369999996,0
1457,R01093,1457,-63.73700497,6.329603156,42.37704385,-21.35996112,-40.34877059,-2.371151652,95.67305404,0
1458,R01094,1458,37.97296079,6.388460295,-42.37674467,-4.403783881,-23.56916477,14.761597,-347.918512,0
1459,R01099,1459,-112.3081919,10.94322679,-0.000127372,-112.3083192,-145.1379996,-79.47863883,11535.37065,2
1460,R03948,1460,34.09198063,240.33968959999999,-39.92257626,-5.830595622000001,-726.8496643999999,715.1884732000001,-519834.5017,0
1461,R03945,1461,107.6537477,73.97809514,-42.37685077,65.27689691,-156.6573885,287.2111823,-44993.753769999996,0
1462,R04666,1462,-97.90926138,10.29061153,81.05698685,-16.85227453,-47.72410912,14.01956006,-669.0710141,0
1463,R03947,1463,123.5329662,564.3786374,-42.37666758,81.15629864,-1611.979614,1774.292211,-2860122.872,0
1464,R05397,1464,64.17164872,180.3678664,-44.07977556,20.09187316,-521.011726,561.1954724,-292389.4217,0
1465,R05396,1465,53.50679886,175.79755749999998,-45.13411677,8.372682092,-519.0199904,535.7653546,-278072.9292,0
1466,R05394,1466,60.68526562,127.34841920000001,43.6073576,104.29262320000001,-277.7526344,486.3378808,-135081.6276,0
1467,R05392,1467,-152.5265784,237.9827375,-1.224412423,-153.7509908,-867.6992033,560.1972217,-486082.68299999996,0
1468,R05391,1468,148.07465200000001,155.99725469999998,1.225550081,149.3002021,-318.69156200000003,617.2919662,-196725.7409,0
1469,R05390,1469,63.29723854,127.6175183,42.38450209,105.6817406,-277.1708143,488.5342955,-135407.4485,0
1470,R10153,1470,-8.233439199,90.18055665,0.01901099,-8.214428209,-278.7560982,262.3272417,-73125.31835,0
1471,R09639,1471,-72.50400350000001,243.14432209999998,1.235996388,-71.26800712,-800.7009734000001,658.1649592,-526993.3235,0
1472,R05399,1472,-35.98183464,97.9187965,83.67604048,47.69420583,-246.0621837,341.45059530000003,-84018.0791,0
1473,R10154,1473,-478.76079689999995,116.4325375,44.81948707,-433.9413098,-783.2389222999999,-84.6436973,66296.23825,2
